STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency,INDICATOR,Indicator,GEO_PICT,Pacific Island Countries and territories,SEX,Sex,AGE,Age,URBANIZATION,Urbanization,INCOME,Income,EDUCATION,Education level,OCCUPATION,Occupation,COMPOSITE_BREAKDOWN,Composite breakdown,DISABILITY,Disability,TIME_PERIOD,Time,OBS_VALUE,Observation value,UNIT_MEASURE,Unit of measure,REPORTING_TYPE,Reporting type,NATURE,Nature,DATA_SOURCE,Data source,OBS_STATUS,Observation Status,OBS_COMMENT,Comment
DATAFLOW,SPC:DF_SDG_15(3.0),Sustainable Development Goal 15 - Life on Land,I,A,Annual,ER_PTD_FRHWTR,15.1.2 Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas,SB,Solomon Islands,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2013,,0,,PERCENT,percent,G,Global,C,Country Data,"BirdLife International, IUCN and UNEP-WCMC (2021). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Databa",,,,"Obs_Value = 0;  UpperBound = 0.00000;  LowerBound = 0.00000;  ",
DATAFLOW,SPC:DF_SDG_15(3.0),Sustainable Development Goal 15 - Life on Land,I,A,Annual,ER_PTD_FRHWTR,15.1.2 Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas,SB,Solomon Islands,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2014,,0,,PERCENT,percent,G,Global,C,Country Data,"BirdLife International, IUCN and UNEP-WCMC (2021). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Databa",,,,"Obs_Value = 0;  UpperBound = 0.00000;  LowerBound = 0.00000;  ",
DATAFLOW,SPC:DF_SDG_15(3.0),Sustainable Development Goal 15 - Life on Land,I,A,Annual,ER_PTD_FRHWTR,15.1.2 Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas,SB,Solomon Islands,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2015,,0,,PERCENT,percent,G,Global,C,Country Data,"BirdLife International, IUCN and UNEP-WCMC (2021). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Databa",,,,"Obs_Value = 0;  UpperBound = 0.00000;  LowerBound = 0.00000;  ",
DATAFLOW,SPC:DF_SDG_15(3.0),Sustainable Development Goal 15 - Life on Land,I,A,Annual,ER_PTD_FRHWTR,15.1.2 Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas,SB,Solomon Islands,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2016,,0,,PERCENT,percent,G,Global,C,Country Data,"BirdLife International, IUCN and UNEP-WCMC (2021). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Databa",,,,"Obs_Value = 0;  UpperBound = 0.00000;  LowerBound = 0.00000;  ",
DATAFLOW,SPC:DF_SDG_15(3.0),Sustainable Development Goal 15 - Life on Land,I,A,Annual,ER_PTD_FRHWTR,15.1.2 Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas,SB,Solomon Islands,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2017,,0,,PERCENT,percent,G,Global,C,Country Data,"BirdLife International, IUCN and UNEP-WCMC (2021). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Databa",,,,"Obs_Value = 0;  UpperBound = 0.00000;  LowerBound = 0.00000;  ",
DATAFLOW,SPC:DF_SDG_15(3.0),Sustainable Development Goal 15 - Life on Land,I,A,Annual,ER_PTD_FRHWTR,15.1.2 Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas,SB,Solomon Islands,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2018,,0,,PERCENT,percent,G,Global,C,Country Data,"BirdLife International, IUCN and UNEP-WCMC (2021). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Databa",,,,"Obs_Value = 0;  UpperBound = 0.00000;  LowerBound = 0.00000;  ",
DATAFLOW,SPC:DF_SDG_15(3.0),Sustainable Development Goal 15 - Life on Land,I,A,Annual,ER_PTD_FRHWTR,15.1.2 Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas,SB,Solomon Islands,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2019,,0,,PERCENT,percent,G,Global,C,Country Data,"BirdLife International, IUCN and UNEP-WCMC (2021). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Databa",,,,"Obs_Value = 0;  UpperBound = 0.00000;  LowerBound = 0.00000;  ",
DATAFLOW,SPC:DF_SDG_15(3.0),Sustainable Development Goal 15 - Life on Land,I,A,Annual,ER_PTD_FRHWTR,15.1.2 Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas,SB,Solomon Islands,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2020,,0,,PERCENT,percent,G,Global,C,Country Data,"BirdLife International, IUCN and UNEP-WCMC (2021). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Databa",,,,"Obs_Value = 0;  UpperBound = 0.00000;  LowerBound = 0.00000;  ",
DATAFLOW,SPC:DF_SDG_15(3.0),Sustainable Development Goal 15 - Life on Land,I,A,Annual,ER_PTD_FRHWTR,15.1.2 Average proportion of Freshwater Key Biodiversity Areas (KBAs) covered by protected areas,SB,Solomon Islands,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2021,,0,,PERCENT,percent,G,Global,C,Country Data,"BirdLife International, IUCN and UNEP-WCMC (2021). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Databa",,,,"Obs_Value = 0;  UpperBound = 0.00000;  LowerBound = 0.00000;  ",
DATAFLOW,SPC:DF_SDG_15(3.0),Sustainable Development Goal 15 - Life on Land,I,A,Annual,SPC_15_8_1,15.8.1 Proportion of countries adopting legislation for the prevention or control of invasive alien species,MH,Marshall Islands,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2016,,1,,BOOL,Boolean or binary measure,N,National,C,Country Data,"Data gathered through a literature search (primary sources ECOLEX, FAOLEX) and consultation with country experts",,,,"1 = Yes, 0 = No",
DATAFLOW,SPC:DF_SDG_15(3.0),Sustainable Development Goal 15 - Life on Land,I,A,Annual,SPC_15_8_1,15.8.1 Proportion of countries adopting legislation for the prevention or control of invasive alien species,MH,Marshall Islands,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2018,,1,,BOOL,Boolean or binary measure,N,National,C,Country Data,"RMI Government - 1966 Animal and Plant Inspection Act - 100 = Yes, 0 = No.",,,,"1 = Yes, 0 = No",
DATAFLOW,SPC:DF_SDG_15(3.0),Sustainable Development Goal 15 - Life on Land,I,A,Annual,SPC_15_8_1,15.8.1 Proportion of countries adopting legislation for the prevention or control of invasive alien species,MH,Marshall Islands,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2020,,1,,BOOL,Boolean or binary measure,G,Global,C,Country Data,"Data gathered from the latest version of NBSAP, collected from UNSD.",,,,"""1""=Yes, ""0""=No",
DATAFLOW,SPC:DF_SDG_15(3.0),Sustainable Development Goal 15 - Life on Land,I,A,Annual,ER_CBD_ABSCLRHS,"15.6.1 Countries that have legislative, administrative and policy framework or measures reported to the Access and Benefit-Sharing Clearing-House",KI,Kiribati,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2012,,1,,BOOL,Boolean or binary measure,G,Global,C,Country Data,https://absch.cbd.int/countries,,,,"Obs_Value = 0;  ABS measures reported refers to legislative, administrative and policy framework or measures reported to the ABS Clearing-House. For values:  TRUE = 1.0; FALSE = 0.0. Data as per 15 February 2017.",
DATAFLOW,SPC:DF_SDG_15(3.0),Sustainable Development Goal 15 - Life on Land,I,A,Annual,ER_CBD_ABSCLRHS,"15.6.1 Countries that have legislative, administrative and policy framework or measures reported to the Access and Benefit-Sharing Clearing-House",KI,Kiribati,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2021,,1,,BOOL,Boolean or binary measure,G,Global,C,Country Data,https://absch.cbd.int/countries,,,,"ABS measures reported refers to legislative, administrative and policy framework or measures reported to the ABS Clearing-House. For values:  TRUE = 1.0; FALSE = 0.0. Data as per 15 February 2017.",
DATAFLOW,SPC:DF_SDG_15(3.0),Sustainable Development Goal 15 - Life on Land,I,A,Annual,ER_CBD_ABSCLRHS,"15.6.1 Countries that have legislative, administrative and policy framework or measures reported to the Access and Benefit-Sharing Clearing-House",KI,Kiribati,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2022,,1,,BOOL,Boolean or binary measure,G,Global,C,Country Data,https://absch.cbd.int/countries,,,,"ABS measures reported refers to legislative, administrative and policy framework or measures reported to the ABS Clearing-House. For values:  TRUE = 1.0; FALSE = 0.0. Data as per 15 February 2017.",
DATAFLOW,SPC:DF_SDG_15(3.0),Sustainable Development Goal 15 - Life on Land,I,A,Annual,ER_CBD_ABSCLRHS,"15.6.1 Countries that have legislative, administrative and policy framework or measures reported to the Access and Benefit-Sharing Clearing-House",KI,Kiribati,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2023,,1,,BOOL,Boolean or binary measure,G,Global,C,Country Data,https://absch.cbd.int/countries,,,,"ABS measures reported refers to legislative, administrative and policy framework or measures reported to the ABS Clearing-House. For values:  TRUE = 1.0; FALSE = 0.0. Data as per 15 February 2017.",
DATAFLOW,SPC:DF_SDG_15(3.0),Sustainable Development Goal 15 - Life on Land,I,A,Annual,ER_CBD_ABSCLRHS,"15.6.1 Countries that have legislative, administrative and policy framework or measures reported to the Access and Benefit-Sharing Clearing-House",KI,Kiribati,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2024,,1,,BOOL,Boolean or binary measure,G,Global,C,Country Data,https://absch.cbd.int/countries,,,,"ABS measures reported refers to legislative, administrative and policy framework or measures reported to the ABS Clearing-House. For values:  TRUE = 1.0; FALSE = 0.0. Data as per 15 February 2017.",
DATAFLOW,SPC:DF_SDG_15(3.0),Sustainable Development Goal 15 - Life on Land,I,A,Annual,ER_PTD_TERR,15.1.2 Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas,FJ,Fiji,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2000,,4.39,,PERCENT,percent,G,Global,C,Country Data,"BirdLife International, IUCN and UNEP-WCMC (2025). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,
DATAFLOW,SPC:DF_SDG_15(3.0),Sustainable Development Goal 15 - Life on Land,I,A,Annual,ER_PTD_TERR,15.1.2 Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas,FJ,Fiji,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2001,,4.39,,PERCENT,percent,G,Global,C,Country Data,"BirdLife International, IUCN and UNEP-WCMC (2025). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,
DATAFLOW,SPC:DF_SDG_15(3.0),Sustainable Development Goal 15 - Life on Land,I,A,Annual,ER_PTD_TERR,15.1.2 Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas,FJ,Fiji,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2002,,4.39,,PERCENT,percent,G,Global,C,Country Data,"BirdLife International, IUCN and UNEP-WCMC (2025). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,
DATAFLOW,SPC:DF_SDG_15(3.0),Sustainable Development Goal 15 - Life on Land,I,A,Annual,ER_PTD_TERR,15.1.2 Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas,FJ,Fiji,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2003,,4.81,,PERCENT,percent,G,Global,C,Country Data,"BirdLife International, IUCN and UNEP-WCMC (2025). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,
DATAFLOW,SPC:DF_SDG_15(3.0),Sustainable Development Goal 15 - Life on Land,I,A,Annual,ER_PTD_TERR,15.1.2 Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas,FJ,Fiji,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2004,,7.58,,PERCENT,percent,G,Global,C,Country Data,"BirdLife International, IUCN and UNEP-WCMC (2025). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,
DATAFLOW,SPC:DF_SDG_15(3.0),Sustainable Development Goal 15 - Life on Land,I,A,Annual,ER_PTD_TERR,15.1.2 Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas,FJ,Fiji,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2005,,7.58,,PERCENT,percent,G,Global,C,Country Data,"BirdLife International, IUCN and UNEP-WCMC (2025). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,
DATAFLOW,SPC:DF_SDG_15(3.0),Sustainable Development Goal 15 - Life on Land,I,A,Annual,ER_PTD_TERR,15.1.2 Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas,FJ,Fiji,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2006,,11.18,,PERCENT,percent,G,Global,C,Country Data,"BirdLife International, IUCN and UNEP-WCMC (2025). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,
DATAFLOW,SPC:DF_SDG_15(3.0),Sustainable Development Goal 15 - Life on Land,I,A,Annual,ER_PTD_TERR,15.1.2 Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas,FJ,Fiji,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2007,,11.18,,PERCENT,percent,G,Global,C,Country Data,"BirdLife International, IUCN and UNEP-WCMC (2025). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,
DATAFLOW,SPC:DF_SDG_15(3.0),Sustainable Development Goal 15 - Life on Land,I,A,Annual,ER_PTD_TERR,15.1.2 Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas,FJ,Fiji,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2008,,11.18,,PERCENT,percent,G,Global,C,Country Data,"BirdLife International, IUCN and UNEP-WCMC (2025). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,
DATAFLOW,SPC:DF_SDG_15(3.0),Sustainable Development Goal 15 - Life on Land,I,A,Annual,ER_PTD_TERR,15.1.2 Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas,FJ,Fiji,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2009,,11.18,,PERCENT,percent,G,Global,C,Country Data,"BirdLife International, IUCN and UNEP-WCMC (2025). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,
DATAFLOW,SPC:DF_SDG_15(3.0),Sustainable Development Goal 15 - Life on Land,I,A,Annual,ER_PTD_TERR,15.1.2 Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas,FJ,Fiji,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2010,,11.18,,PERCENT,percent,G,Global,C,Country Data,"BirdLife International, IUCN and UNEP-WCMC (2025). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,
DATAFLOW,SPC:DF_SDG_15(3.0),Sustainable Development Goal 15 - Life on Land,I,A,Annual,ER_PTD_TERR,15.1.2 Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas,FJ,Fiji,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2011,,11.18,,PERCENT,percent,G,Global,C,Country Data,"BirdLife International, IUCN and UNEP-WCMC (2025). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,
DATAFLOW,SPC:DF_SDG_15(3.0),Sustainable Development Goal 15 - Life on Land,I,A,Annual,ER_PTD_TERR,15.1.2 Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas,FJ,Fiji,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2012,,11.18,,PERCENT,percent,G,Global,C,Country Data,"BirdLife International, IUCN and UNEP-WCMC (2025). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,
DATAFLOW,SPC:DF_SDG_15(3.0),Sustainable Development Goal 15 - Life on Land,I,A,Annual,ER_PTD_TERR,15.1.2 Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas,FJ,Fiji,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2013,,11.18,,PERCENT,percent,G,Global,C,Country Data,"BirdLife International, IUCN and UNEP-WCMC (2025). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,
DATAFLOW,SPC:DF_SDG_15(3.0),Sustainable Development Goal 15 - Life on Land,I,A,Annual,ER_PTD_TERR,15.1.2 Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas,FJ,Fiji,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2014,,11.18,,PERCENT,percent,G,Global,C,Country Data,"BirdLife International, IUCN and UNEP-WCMC (2025). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,
DATAFLOW,SPC:DF_SDG_15(3.0),Sustainable Development Goal 15 - Life on Land,I,A,Annual,ER_PTD_TERR,15.1.2 Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas,FJ,Fiji,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2015,,11.18,,PERCENT,percent,G,Global,C,Country Data,"BirdLife International, IUCN and UNEP-WCMC (2025). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,
DATAFLOW,SPC:DF_SDG_15(3.0),Sustainable Development Goal 15 - Life on Land,I,A,Annual,ER_PTD_TERR,15.1.2 Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas,FJ,Fiji,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2016,,11.18,,PERCENT,percent,G,Global,C,Country Data,"BirdLife International, IUCN and UNEP-WCMC (2025). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,
DATAFLOW,SPC:DF_SDG_15(3.0),Sustainable Development Goal 15 - Life on Land,I,A,Annual,ER_PTD_TERR,15.1.2 Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas,FJ,Fiji,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2017,,11.18,,PERCENT,percent,G,Global,C,Country Data,"BirdLife International, IUCN and UNEP-WCMC (2025). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,
DATAFLOW,SPC:DF_SDG_15(3.0),Sustainable Development Goal 15 - Life on Land,I,A,Annual,ER_PTD_TERR,15.1.2 Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas,FJ,Fiji,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2018,,11.18,,PERCENT,percent,G,Global,C,Country Data,"BirdLife International, IUCN and UNEP-WCMC (2025). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,
DATAFLOW,SPC:DF_SDG_15(3.0),Sustainable Development Goal 15 - Life on Land,I,A,Annual,ER_PTD_TERR,15.1.2 Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas,FJ,Fiji,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2019,,11.18,,PERCENT,percent,G,Global,C,Country Data,"BirdLife International, IUCN and UNEP-WCMC (2025). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,
DATAFLOW,SPC:DF_SDG_15(3.0),Sustainable Development Goal 15 - Life on Land,I,A,Annual,ER_PTD_TERR,15.1.2 Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas,FJ,Fiji,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2020,,11.18,,PERCENT,percent,G,Global,C,Country Data,"BirdLife International, IUCN and UNEP-WCMC (2025). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,
DATAFLOW,SPC:DF_SDG_15(3.0),Sustainable Development Goal 15 - Life on Land,I,A,Annual,ER_PTD_TERR,15.1.2 Average proportion of Terrestrial Key Biodiversity Areas (KBAs) covered by protected areas,FJ,Fiji,_T,Total,_T,All ages,_T,National,_T,Total,_T,All education levels,_T,All occupations,_Z,Not applicable,_T,No breakdown by disability,2021,,11.18,,PERCENT,percent,G,Global,C,Country Data,"BirdLife International, IUCN and UNEP-WCMC (2025). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of Key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas and (where available) for Other Effective area-based Conservation Measures and from the World Database on OECMs (www.protectedplanet.net)",,,,,
